order_id,customer_id,product_id,store_id,quantity,unit_price,discount_amount,tax_amount,sale_amount,sale_date,payment_method,load_type
ORD202605020000995,CUST001822,PROD00079,STORE0062,1,2367.74,86.15,118.39,2399.98,2026-05-02,CARD,DELTA
ORD202605020000996,CUST001337,PROD00039,STORE0090,2,2611.67,88.77,261.17,5395.74,2026-05-02,UPI,DELTA
ORD202605020000997,CUST004516,PROD00332,STORE0048,4,1001.42,128.18,200.28,4077.78,2026-05-02,CARD,DELTA
ORD202605020000998,CUST000281,PROD00857,STORE0001,1,456.97,21.24,22.85,458.58,2026-05-02,NETBANKING,DELTA
ORD202605020000999,CUST001584,PROD00808,STORE0078,2,2793.95,171.89,279.39,5695.4,2026-05-02,UPI,DELTA
ORD202605020001000,CUST004224,PROD00111,STORE0069,1,3765.09,115.86,188.25,3837.48,2026-05-02,NETBANKING,DELTA
ORD202605020001001,CUST002305,PROD00109,STORE0085,3,1145.97,20.12,171.9,3589.69,2026-05-02,NETBANKING,DELTA
ORD202605020001002,CUST003464,PROD00706,STORE0068,4,2427.66,77.83,485.53,10118.34,2026-05-02,CASH,DELTA
ORD202605020001003,CUST002410,PROD00800,STORE0091,5,2167.05,116.95,541.76,11260.06,2026-05-02,NETBANKING,DELTA
ORD202605020001004,CUST001584,PROD00731,STORE0055,1,1152.4,7.79,57.62,1202.23,2026-05-02,NETBANKING,DELTA
ORD202605020001005,CUST000869,PROD00348,STORE0035,2,4791.42,1.92,479.14,10060.06,2026-05-02,UPI,DELTA
ORD202605020001006,CUST003582,PROD00985,STORE0093,4,178.83,2.69,35.77,748.4,2026-05-02,CARD,DELTA
ORD202605020001007,CUST001115,PROD00396,STORE0081,5,1014.85,23.27,253.71,5304.69,2026-05-02,CASH,DELTA
ORD202605020001008,CUST002771,PROD00531,STORE0050,3,1454.93,108.91,218.24,4474.12,2026-05-02,CARD,DELTA
ORD202605020001009,CUST002637,PROD00126,STORE0080,4,3223.38,143.81,644.68,13394.39,2026-05-02,UPI,DELTA
ORD202605020001010,CUST000225,PROD00437,STORE0055,2,3752.11,111.76,375.21,7767.67,2026-05-02,UPI,DELTA
ORD202605020001011,CUST001471,PROD00506,STORE0071,3,3527.88,198.82,529.18,10914.0,2026-05-02,CARD,DELTA
ORD202605020001012,CUST001575,PROD00417,STORE0022,5,3360.05,151.55,840.01,17488.71,2026-05-02,UPI,DELTA
ORD202605020001013,CUST004633,PROD00581,STORE0019,2,1108.54,192.94,110.85,2134.99,2026-05-02,CASH,DELTA
ORD202605020001014,CUST004132,PROD00131,STORE0079,3,952.81,28.76,142.92,2972.59,2026-05-02,NETBANKING,DELTA
ORD202605020001015,CUST003417,PROD00725,STORE0002,3,4303.75,51.56,645.56,13505.25,2026-05-02,UPI,DELTA
ORD202605020001016,CUST002135,PROD00792,STORE0048,3,3009.64,192.22,451.45,9288.15,2026-05-02,UPI,DELTA
ORD202605020001017,CUST001626,PROD00584,STORE0070,4,859.19,66.79,171.84,3541.81,2026-05-02,CASH,DELTA
ORD202605020001018,CUST001272,PROD00535,STORE0012,2,886.82,43.97,88.68,1818.35,2026-05-02,CARD,DELTA
ORD202605020001019,CUST000413,PROD00001,STORE0082,5,4763.75,159.36,1190.94,24850.33,2026-05-02,NETBANKING,DELTA
ORD202605020001020,CUST001217,PROD00199,STORE0056,5,4929.32,115.59,1232.33,25763.34,2026-05-02,CARD,DELTA
ORD202605020001021,CUST003597,PROD00527,STORE0089,3,4565.69,40.81,684.85,14341.11,2026-05-02,UPI,DELTA
ORD202605020001022,CUST004952,PROD00164,STORE0062,3,4926.68,14.13,739.0,15504.91,2026-05-02,CASH,DELTA
ORD202605020001023,CUST002199,PROD00854,STORE0057,4,336.85,139.94,67.37,1274.83,2026-05-02,CASH,DELTA
ORD202605020001024,CUST002870,PROD00509,STORE0054,4,277.63,106.33,55.53,1059.72,2026-05-02,UPI,DELTA
ORD202605020001025,CUST001582,PROD00571,STORE0009,4,1881.9,35.01,376.38,7868.97,2026-05-02,CASH,DELTA
ORD202605020001026,CUST003639,PROD00581,STORE0030,1,2188.51,65.3,109.43,2232.64,2026-05-02,NETBANKING,DELTA
ORD202605020001027,CUST002288,PROD00956,STORE0091,3,993.64,98.62,149.05,3031.35,2026-05-02,NETBANKING,DELTA
ORD202605020001028,CUST001057,PROD00092,STORE0008,2,1333.66,176.04,133.37,2624.65,2026-05-02,CARD,DELTA
ORD202605020001029,CUST004440,PROD00208,STORE0068,2,646.26,2.78,64.63,1354.37,2026-05-02,NETBANKING,DELTA
ORD202605020001030,CUST004578,PROD00758,STORE0005,4,4711.8,123.76,942.36,19665.8,2026-05-02,CARD,DELTA
ORD202605020001031,CUST000336,PROD00673,STORE0099,3,3958.05,10.25,593.71,12457.61,2026-05-02,CARD,DELTA
ORD202605020001032,CUST001909,PROD00285,STORE0080,4,2394.4,84.62,478.88,9971.86,2026-05-02,NETBANKING,DELTA
ORD202605020001033,CUST003117,PROD00565,STORE0043,1,3274.38,55.02,163.72,3383.08,2026-05-02,UPI,DELTA
ORD202605020001034,CUST001654,PROD00025,STORE0084,4,4877.63,27.16,975.53,20458.89,2026-05-02,CARD,DELTA
ORD202605020001035,CUST002072,PROD00659,STORE0073,1,2602.44,66.22,130.12,2666.34,2026-05-02,CARD,DELTA
ORD202605020001036,CUST002422,PROD00673,STORE0034,1,1236.35,193.13,61.82,1105.04,2026-05-02,CASH,DELTA
ORD202605020001037,CUST004895,PROD00443,STORE0067,4,1876.64,0.83,375.33,7881.06,2026-05-02,CARD,DELTA
ORD202605020001038,CUST001719,PROD00193,STORE0004,4,486.02,119.74,97.2,1921.54,2026-05-02,NETBANKING,DELTA
ORD202605020001039,CUST003107,PROD00855,STORE0052,1,3309.29,149.73,165.46,3325.02,2026-05-02,CARD,DELTA
ORD202605020001040,CUST004467,PROD00684,STORE0028,3,4162.18,156.06,624.33,12954.81,2026-05-02,NETBANKING,DELTA
ORD202605020001041,CUST001198,PROD00889,STORE0087,4,2713.47,121.29,542.69,11275.28,2026-05-02,CASH,DELTA
ORD202605020001042,CUST004241,PROD00787,STORE0006,3,4694.94,104.54,704.24,14684.52,2026-05-02,UPI,DELTA
ORD202605020001043,CUST001267,PROD00056,STORE0007,5,2572.95,106.51,643.24,13401.48,2026-05-02,NETBANKING,DELTA
ORD202605020001044,CUST002642,PROD00275,STORE0004,5,2059.14,64.25,514.78,10746.23,2026-05-02,NETBANKING,DELTA
ORD202605020001045,CUST001709,PROD00592,STORE0029,2,163.0,152.71,16.3,189.59,2026-05-02,CASH,DELTA
ORD202605020001046,CUST003480,PROD00676,STORE0004,2,623.27,189.55,62.33,1119.32,2026-05-02,NETBANKING,DELTA
ORD202605020001047,CUST004798,PROD00775,STORE0041,2,4850.32,146.93,485.03,10038.74,2026-05-02,CASH,DELTA
ORD202605020001048,CUST003736,PROD00663,STORE0035,2,3319.48,30.09,331.95,6940.82,2026-05-02,NETBANKING,DELTA
ORD202605020001049,CUST000131,PROD00755,STORE0085,4,1092.31,106.67,218.46,4481.03,2026-05-02,UPI,DELTA
ORD202605020001050,CUST003244,PROD00249,STORE0062,3,4401.19,111.87,660.18,13751.88,2026-05-02,UPI,DELTA
ORD202605020001051,CUST002373,PROD00533,STORE0011,3,4951.64,83.05,742.75,15514.62,2026-05-02,CASH,DELTA
ORD202605020001052,CUST002354,PROD00269,STORE0090,2,2603.2,194.21,260.32,5272.51,2026-05-02,CARD,DELTA
ORD202605020001053,CUST003219,PROD00475,STORE0001,5,4246.75,36.91,1061.69,22258.53,2026-05-02,UPI,DELTA
ORD202605020001054,CUST002429,PROD00727,STORE0024,5,3736.28,157.17,934.07,19458.3,2026-05-02,UPI,DELTA
ORD202605020001055,CUST003172,PROD00114,STORE0029,5,2715.79,46.31,678.95,14211.59,2026-05-02,NETBANKING,DELTA
ORD202605020001056,CUST001716,PROD00165,STORE0087,1,2706.95,163.4,135.35,2678.9,2026-05-02,CASH,DELTA
ORD202605020001057,CUST002559,PROD00367,STORE0100,3,4504.67,100.7,675.7,14089.01,2026-05-02,CASH,DELTA
ORD202605020001058,CUST004977,PROD00309,STORE0098,4,3762.62,110.05,752.52,15692.95,2026-05-02,UPI,DELTA
ORD202605020001059,CUST004679,PROD00223,STORE0095,5,977.72,111.93,244.43,5021.1,2026-05-02,CASH,DELTA
ORD202605020001060,CUST004626,PROD00440,STORE0100,5,1167.48,109.91,291.87,6019.36,2026-05-02,CASH,DELTA
ORD202605020001061,CUST001709,PROD00187,STORE0006,4,3263.29,155.67,652.66,13550.15,2026-05-02,NETBANKING,DELTA
ORD202605020001062,CUST004156,PROD00095,STORE0086,3,4063.08,107.91,609.46,12690.79,2026-05-02,UPI,DELTA
ORD202605020001063,CUST003699,PROD00499,STORE0046,2,1470.66,89.76,147.07,2998.63,2026-05-02,CASH,DELTA
ORD202605020001064,CUST003007,PROD00092,STORE0065,5,875.95,146.45,218.99,4452.29,2026-05-02,UPI,DELTA
ORD202605020001065,CUST004079,PROD00239,STORE0065,4,962.7,160.98,192.54,3882.36,2026-05-02,NETBANKING,DELTA
ORD202605020001066,CUST003025,PROD00952,STORE0080,3,1271.48,17.35,190.72,3987.81,2026-05-02,CARD,DELTA
ORD202605020001067,CUST002186,PROD00758,STORE0010,2,841.41,48.63,84.14,1718.33,2026-05-02,NETBANKING,DELTA
ORD202605020001068,CUST001063,PROD00926,STORE0071,3,1311.28,168.45,196.69,3962.08,2026-05-02,UPI,DELTA
ORD202605020001069,CUST001173,PROD00657,STORE0014,1,1122.28,180.54,56.11,997.85,2026-05-02,CARD,DELTA
ORD202605020001070,CUST002955,PROD00264,STORE0043,2,2748.71,30.44,274.87,5741.85,2026-05-02,NETBANKING,DELTA
ORD202605020001071,CUST001962,PROD00814,STORE0059,1,3110.42,51.68,155.52,3214.26,2026-05-02,CASH,DELTA
ORD202605020001072,CUST004138,PROD00050,STORE0066,5,2049.69,155.34,512.42,10605.53,2026-05-02,CASH,DELTA
ORD202605020001073,CUST002067,PROD00403,STORE0041,1,4140.93,166.29,207.05,4181.69,2026-05-02,CARD,DELTA
ORD202605020001074,CUST000943,PROD00375,STORE0092,4,2308.56,14.58,461.71,9681.37,2026-05-02,UPI,DELTA
ORD202605020001075,CUST001154,PROD00058,STORE0034,4,1396.99,68.78,279.4,5798.58,2026-05-02,UPI,DELTA
ORD202605020001076,CUST000345,PROD00237,STORE0062,2,4691.21,160.46,469.12,9691.08,2026-05-02,NETBANKING,DELTA
ORD202605020001077,CUST001677,PROD00333,STORE0052,2,2551.89,100.1,255.19,5258.87,2026-05-02,UPI,DELTA
ORD202605020001078,CUST000692,PROD00570,STORE0077,2,79.8,175.3,7.98,-7.72,2026-05-02,NETBANKING,DELTA
ORD202605020001079,CUST004046,PROD00195,STORE0086,4,2810.97,26.12,562.19,11779.95,2026-05-02,CARD,DELTA
ORD202605020001080,CUST003401,PROD00715,STORE0002,4,4021.77,92.54,804.35,16798.89,2026-05-02,CASH,DELTA
ORD202605020001081,CUST004479,PROD00712,STORE0091,3,1318.22,37.84,197.73,4114.55,2026-05-02,CASH,DELTA
ORD202605020001082,CUST004645,PROD00648,STORE0078,5,269.36,37.59,67.34,1376.55,2026-05-02,CARD,DELTA
ORD202605020001083,CUST002161,PROD00570,STORE0068,4,1365.84,154.96,273.17,5581.57,2026-05-02,NETBANKING,DELTA
ORD202605020001084,CUST004272,PROD00094,STORE0048,3,4874.02,76.65,731.1,15276.51,2026-05-02,CASH,DELTA
ORD202605020001085,CUST003718,PROD00785,STORE0006,2,751.42,181.84,75.14,1396.14,2026-05-02,CASH,DELTA
ORD202605020001086,CUST000029,PROD00930,STORE0074,1,503.53,61.86,25.18,466.85,2026-05-02,CASH,DELTA
ORD202605020001087,CUST004019,PROD00489,STORE0067,5,4816.79,28.49,1204.2,25259.66,2026-05-02,UPI,DELTA
ORD202605020001088,CUST002650,PROD00034,STORE0044,4,2515.23,49.72,503.05,10514.25,2026-05-02,UPI,DELTA
ORD202605020001089,CUST002011,PROD00186,STORE0044,2,4488.0,61.93,448.8,9362.87,2026-05-02,UPI,DELTA
ORD202605020001090,CUST000637,PROD00698,STORE0055,3,3278.69,156.66,491.8,10171.21,2026-05-02,NETBANKING,DELTA
ORD202605020001091,CUST002201,PROD00131,STORE0061,5,678.99,160.43,169.75,3404.27,2026-05-02,UPI,DELTA
ORD202605020001092,CUST004257,PROD00633,STORE0087,4,3231.45,3.81,646.29,13568.28,2026-05-02,CASH,DELTA
ORD202605020001093,CUST003295,PROD00341,STORE0092,2,289.42,155.81,28.94,451.97,2026-05-02,NETBANKING,DELTA
ORD202605020001094,CUST000970,PROD00389,STORE0030,4,4053.44,30.94,810.69,16993.51,2026-05-02,CARD,DELTA
ORD202605020001095,CUST002741,PROD00935,STORE0043,4,3090.77,85.18,618.15,12896.05,2026-05-02,NETBANKING,DELTA
ORD202605020001096,CUST003594,PROD00122,STORE0071,1,2089.56,171.25,104.48,2022.79,2026-05-02,NETBANKING,DELTA
ORD202605020001097,CUST004803,PROD00877,STORE0090,5,2946.69,35.5,736.67,15434.62,2026-05-02,CASH,DELTA
ORD202605020001098,CUST001943,PROD00671,STORE0097,2,4234.73,8.71,423.47,8884.22,2026-05-02,NETBANKING,DELTA
ORD202605020001099,CUST004257,PROD00538,STORE0041,5,3238.03,85.15,809.51,16914.51,2026-05-02,UPI,DELTA
ORD202605020001100,CUST001508,PROD00800,STORE0020,4,3497.91,198.0,699.58,14493.22,2026-05-02,NETBANKING,DELTA
ORD202605020001101,CUST000466,PROD00369,STORE0100,5,2075.2,51.18,518.8,10843.62,2026-05-02,CARD,DELTA
ORD202605020001102,CUST000084,PROD00065,STORE0068,3,4187.07,13.38,628.06,13175.89,2026-05-02,CASH,DELTA
ORD202605020001103,CUST004910,PROD00793,STORE0057,3,128.51,109.99,19.28,294.82,2026-05-02,UPI,DELTA
ORD202605020001104,CUST001006,PROD00031,STORE0063,3,1556.27,90.82,233.44,4811.43,2026-05-02,CARD,DELTA
ORD202605020001105,CUST001735,PROD00144,STORE0094,3,4464.18,195.62,669.63,13866.55,2026-05-02,UPI,DELTA
ORD202605020001106,CUST000248,PROD00382,STORE0029,4,4787.0,3.62,957.4,20101.78,2026-05-02,CASH,DELTA
ORD202605020001107,CUST004327,PROD00576,STORE0044,4,2230.92,195.87,446.18,9173.99,2026-05-02,CARD,DELTA
ORD202605020001108,CUST002862,PROD00555,STORE0015,5,2265.14,167.55,566.28,11724.43,2026-05-02,UPI,DELTA
ORD202605020001109,CUST003658,PROD00795,STORE0097,3,4006.45,155.78,600.97,12464.54,2026-05-02,CASH,DELTA
ORD202605020001110,CUST000369,PROD00475,STORE0030,3,4800.41,52.31,720.06,15068.98,2026-05-02,CASH,DELTA
ORD202605020001111,CUST002531,PROD00143,STORE0093,3,2951.73,74.68,442.76,9223.27,2026-05-02,NETBANKING,DELTA
ORD202605020001112,CUST002917,PROD00881,STORE0034,4,4254.16,138.5,850.83,17728.97,2026-05-02,UPI,DELTA
ORD202605020001113,CUST001077,PROD00906,STORE0080,3,1336.76,143.77,200.51,4067.02,2026-05-02,NETBANKING,DELTA
ORD202605020001114,CUST000832,PROD00206,STORE0037,3,1127.51,179.94,169.13,3371.72,2026-05-02,NETBANKING,DELTA
ORD202605020001115,CUST004417,PROD00353,STORE0097,3,4428.34,84.28,664.25,13864.99,2026-05-02,CASH,DELTA
ORD202605020001116,CUST001700,PROD00245,STORE0075,5,440.62,21.01,110.16,2292.25,2026-05-02,UPI,DELTA
ORD202605020001117,CUST004199,PROD00143,STORE0059,3,3131.19,33.49,469.68,9829.76,2026-05-02,CASH,DELTA
ORD202605020001118,CUST004254,PROD00868,STORE0055,5,3845.71,147.06,961.43,20042.92,2026-05-02,NETBANKING,DELTA
ORD202605020001119,CUST002313,PROD00973,STORE0023,3,4260.7,137.33,639.11,13283.88,2026-05-02,NETBANKING,DELTA
ORD202605020001120,CUST002530,PROD00296,STORE0049,4,2335.79,10.23,467.16,9800.09,2026-05-02,CARD,DELTA
ORD202605020001121,CUST003567,PROD00663,STORE0041,4,152.21,159.14,30.44,480.14,2026-05-02,CARD,DELTA
ORD202605020001122,CUST004485,PROD00207,STORE0088,3,3176.7,79.58,476.5,9927.02,2026-05-02,CASH,DELTA
ORD202605020001123,CUST004822,PROD00661,STORE0070,1,3057.86,10.44,152.89,3200.31,2026-05-02,CARD,DELTA
ORD202605020001124,CUST001118,PROD00171,STORE0082,2,2222.29,51.64,222.23,4615.17,2026-05-02,CARD,DELTA
ORD202605020001125,CUST000364,PROD00184,STORE0039,5,698.61,79.47,174.65,3588.23,2026-05-02,CARD,DELTA
ORD202605020001126,CUST001145,PROD00581,STORE0001,4,4051.95,33.44,810.39,16984.75,2026-05-02,CASH,DELTA
ORD202605020001127,CUST004356,PROD00565,STORE0082,2,384.19,65.85,38.42,740.95,2026-05-02,CASH,DELTA
ORD202605020001128,CUST002818,PROD00179,STORE0048,2,3407.97,41.74,340.8,7115.0,2026-05-02,UPI,DELTA
ORD202605020001129,CUST000954,PROD00526,STORE0045,4,4986.28,162.25,997.26,20780.13,2026-05-02,NETBANKING,DELTA
ORD202605020001130,CUST003659,PROD00320,STORE0055,4,143.01,182.43,28.6,418.21,2026-05-02,CASH,DELTA
ORD202605020001131,CUST000203,PROD00186,STORE0040,1,1323.49,166.05,66.17,1223.61,2026-05-02,UPI,DELTA
ORD202605020001132,CUST003339,PROD00129,STORE0068,3,2169.47,153.72,325.42,6680.11,2026-05-02,CARD,DELTA
ORD202605020001133,CUST002450,PROD00082,STORE0031,3,1076.77,16.02,161.52,3375.81,2026-05-02,UPI,DELTA
ORD202605020001134,CUST001857,PROD00221,STORE0019,3,1699.33,74.07,254.9,5278.82,2026-05-02,NETBANKING,DELTA
ORD202605020001135,CUST002695,PROD00871,STORE0054,5,1552.81,15.34,388.2,8136.91,2026-05-02,NETBANKING,DELTA
ORD202605020001136,CUST004995,PROD00648,STORE0041,1,1505.69,19.33,75.28,1561.64,2026-05-02,NETBANKING,DELTA
ORD202605020001137,CUST002903,PROD00963,STORE0024,5,1058.0,193.48,264.5,5361.02,2026-05-02,CARD,DELTA
ORD202605020001138,CUST004372,PROD00914,STORE0091,2,4167.58,173.45,416.76,8578.47,2026-05-02,UPI,DELTA
ORD202605020001139,CUST001488,PROD00725,STORE0100,5,4518.11,112.8,1129.53,23607.28,2026-05-02,CARD,DELTA
ORD202605020001140,CUST002292,PROD00662,STORE0056,5,3889.55,101.47,972.39,20318.67,2026-05-02,CARD,DELTA
ORD202605020001141,CUST000679,PROD00001,STORE0022,3,4239.78,22.23,635.97,13333.08,2026-05-02,UPI,DELTA
ORD202605020001142,CUST001010,PROD00849,STORE0007,3,4790.1,115.44,718.52,14973.38,2026-05-02,NETBANKING,DELTA
ORD202605020001143,CUST003057,PROD00977,STORE0079,4,526.74,94.17,105.35,2118.14,2026-05-02,NETBANKING,DELTA
ORD202605020001144,CUST001574,PROD00371,STORE0022,3,1397.93,139.98,209.69,4263.5,2026-05-02,CASH,DELTA
ORD202605020001145,CUST001899,PROD00130,STORE0039,3,2925.67,136.01,438.85,9079.85,2026-05-02,CASH,DELTA
ORD202605020001146,CUST004396,PROD00194,STORE0044,3,4101.0,156.93,615.15,12761.22,2026-05-02,CARD,DELTA
ORD202605020001147,CUST002840,PROD00364,STORE0022,4,2133.99,116.64,426.8,8846.12,2026-05-02,NETBANKING,DELTA
ORD202605020001148,CUST000864,PROD00981,STORE0069,1,2324.06,84.9,116.2,2355.36,2026-05-02,CASH,DELTA
ORD202605020001149,CUST003818,PROD00862,STORE0002,1,2181.32,83.41,109.07,2206.98,2026-05-02,CARD,DELTA
ORD202605020001150,CUST000513,PROD00773,STORE0084,2,2876.94,114.76,287.69,5926.81,2026-05-02,CARD,DELTA
ORD202605020001151,CUST002971,PROD00533,STORE0054,4,4267.8,184.81,853.56,17739.95,2026-05-02,CARD,DELTA
ORD202605020001152,CUST004665,PROD00362,STORE0033,3,3207.67,88.93,481.15,10015.23,2026-05-02,UPI,DELTA
ORD202605020001153,CUST001988,PROD00295,STORE0018,2,4838.55,112.68,483.86,10048.28,2026-05-02,CASH,DELTA
ORD202605020001154,CUST000912,PROD00724,STORE0050,3,3223.38,52.89,483.51,10100.76,2026-05-02,UPI,DELTA
ORD202605020001155,CUST000888,PROD00188,STORE0033,5,2987.5,67.59,746.88,15616.79,2026-05-02,CARD,DELTA
ORD202605020001156,CUST001434,PROD00774,STORE0035,1,3582.95,101.67,179.15,3660.43,2026-05-02,CASH,DELTA
ORD202605020001157,CUST000468,PROD00566,STORE0074,3,2002.58,199.49,300.39,6108.64,2026-05-02,UPI,DELTA
ORD202605020001158,CUST003677,PROD00558,STORE0085,2,3696.24,68.01,369.62,7694.09,2026-05-02,CARD,DELTA
ORD202605020001159,CUST003651,PROD00862,STORE0088,1,3728.95,11.0,186.45,3904.4,2026-05-02,UPI,DELTA
ORD202605020001160,CUST000744,PROD00911,STORE0041,4,2787.06,82.87,557.41,11622.78,2026-05-02,UPI,DELTA
ORD202605020001161,CUST001588,PROD00513,STORE0073,2,3454.88,20.35,345.49,7234.9,2026-05-02,CASH,DELTA
ORD202605020001162,CUST000969,PROD00765,STORE0065,2,3799.82,30.71,379.98,7948.91,2026-05-02,UPI,DELTA
ORD202605020001163,CUST004063,PROD00417,STORE0049,2,4360.87,55.55,436.09,9102.28,2026-05-02,UPI,DELTA
ORD202605020001164,CUST002414,PROD00995,STORE0027,4,4738.3,164.39,947.66,19736.47,2026-05-02,NETBANKING,DELTA
ORD202605020001165,CUST004317,PROD00537,STORE0063,1,3323.75,32.71,166.19,3457.23,2026-05-02,UPI,DELTA
ORD202605020001166,CUST003786,PROD00988,STORE0086,2,3201.76,100.51,320.18,6623.19,2026-05-02,CASH,DELTA
ORD202605020001167,CUST003540,PROD00106,STORE0024,3,4566.92,142.11,685.04,14243.69,2026-05-02,CARD,DELTA
ORD202605020001168,CUST001937,PROD00224,STORE0016,3,4735.44,151.16,710.32,14765.48,2026-05-02,UPI,DELTA
ORD202605020001169,CUST002727,PROD00882,STORE0028,1,3513.51,29.76,175.68,3659.43,2026-05-02,UPI,DELTA
ORD202605020001170,CUST000174,PROD00678,STORE0036,1,4857.56,153.17,242.88,4947.27,2026-05-02,CASH,DELTA
ORD202605020001171,CUST000020,PROD00905,STORE0008,1,87.38,4.69,4.37,87.06,2026-05-02,NETBANKING,DELTA
ORD202605020001172,CUST004902,PROD00327,STORE0081,4,1997.49,59.66,399.5,8329.8,2026-05-02,UPI,DELTA
ORD202605020001173,CUST003465,PROD00547,STORE0082,1,2314.69,18.91,115.73,2411.51,2026-05-02,NETBANKING,DELTA
ORD202605020001174,CUST002224,PROD00424,STORE0035,3,4821.39,54.47,723.21,15132.91,2026-05-02,CASH,DELTA
ORD202605020001175,CUST002108,PROD00447,STORE0068,3,150.28,116.22,22.54,357.16,2026-05-02,UPI,DELTA
ORD202605020001176,CUST001624,PROD00878,STORE0011,3,3914.52,131.5,587.18,12199.24,2026-05-02,NETBANKING,DELTA
ORD202605020001177,CUST001669,PROD00926,STORE0069,1,1808.08,111.89,90.4,1786.59,2026-05-02,CASH,DELTA
ORD202605020001178,CUST001325,PROD00123,STORE0077,2,714.32,82.28,71.43,1417.79,2026-05-02,NETBANKING,DELTA
ORD202605020001179,CUST002817,PROD00769,STORE0069,1,2790.95,88.0,139.55,2842.5,2026-05-02,NETBANKING,DELTA
ORD202605020001180,CUST003834,PROD00108,STORE0082,1,3439.5,107.89,171.98,3503.59,2026-05-02,NETBANKING,DELTA
ORD202605020001181,CUST002890,PROD00924,STORE0006,4,4285.91,134.97,857.18,17865.85,2026-05-02,NETBANKING,DELTA
ORD202605020001182,CUST000802,PROD00072,STORE0080,2,2558.68,82.65,255.87,5290.58,2026-05-02,UPI,DELTA
ORD202605020001183,CUST000447,PROD00894,STORE0045,5,1321.98,155.29,330.5,6785.11,2026-05-02,UPI,DELTA
ORD202605020001184,CUST004511,PROD00441,STORE0052,5,1129.5,17.02,282.38,5912.86,2026-05-02,CASH,DELTA
ORD202605020001185,CUST002621,PROD00893,STORE0064,2,3509.3,47.69,350.93,7321.84,2026-05-02,NETBANKING,DELTA
ORD202605020001186,CUST000679,PROD00559,STORE0081,3,3844.53,102.23,576.68,12008.04,2026-05-02,NETBANKING,DELTA
ORD202605020001187,CUST004845,PROD00182,STORE0017,5,4063.62,96.1,1015.9,21237.9,2026-05-02,UPI,DELTA
ORD202605020001188,CUST001240,PROD00381,STORE0064,3,4210.59,23.24,631.59,13240.12,2026-05-02,UPI,DELTA
ORD202605020001189,CUST001271,PROD00713,STORE0019,1,3110.46,55.48,155.52,3210.5,2026-05-02,UPI,DELTA
ORD202605020001190,CUST000480,PROD00112,STORE0004,3,2053.55,20.27,308.03,6448.41,2026-05-02,CASH,DELTA
ORD202605020001191,CUST004426,PROD00427,STORE0026,5,4621.56,103.67,1155.39,24159.52,2026-05-02,CASH,DELTA
ORD202605020001192,CUST003509,PROD00693,STORE0039,1,4701.76,40.47,235.09,4896.38,2026-05-02,UPI,DELTA
ORD202605020001193,CUST004038,PROD00972,STORE0015,4,284.96,43.05,56.99,1153.78,2026-05-02,UPI,DELTA
ORD202605020001194,CUST001170,PROD00812,STORE0066,2,936.47,83.03,93.65,1883.56,2026-05-02,NETBANKING,DELTA
ORD202605020001195,CUST004555,PROD00080,STORE0087,2,4759.77,0.48,475.98,9995.04,2026-05-02,UPI,DELTA
ORD202605020001196,CUST004120,PROD00130,STORE0076,4,2748.35,79.07,549.67,11464.0,2026-05-02,UPI,DELTA
ORD202605020001197,CUST003478,PROD00036,STORE0013,4,2944.63,32.54,588.93,12334.91,2026-05-02,NETBANKING,DELTA
ORD202605020001198,CUST002012,PROD00055,STORE0072,5,1027.04,15.54,256.76,5376.42,2026-05-02,CASH,DELTA
ORD202605020001199,CUST001041,PROD00725,STORE0024,4,2296.02,87.25,459.2,9556.03,2026-05-02,UPI,DELTA
ORD202605020001200,CUST002061,PROD00986,STORE0063,5,3650.79,52.56,912.7,19114.09,2026-05-02,CASH,DELTA
ORD202605020001201,CUST000717,PROD00259,STORE0058,5,3000.96,75.2,750.24,15679.84,2026-05-02,UPI,DELTA
ORD202605020001202,CUST003088,PROD00111,STORE0100,1,731.34,175.79,36.57,592.12,2026-05-02,NETBANKING,DELTA
ORD202605020001203,CUST001817,PROD00295,STORE0054,1,962.68,133.74,48.13,877.07,2026-05-02,CARD,DELTA
ORD202605020001204,CUST000891,PROD00645,STORE0039,2,2661.57,180.31,266.16,5408.99,2026-05-02,NETBANKING,DELTA
ORD202605020001205,CUST002071,PROD00898,STORE0025,3,4185.05,123.42,627.76,13059.49,2026-05-02,NETBANKING,DELTA
ORD202605020001206,CUST002904,PROD00425,STORE0050,5,4222.95,50.94,1055.74,22119.55,2026-05-02,UPI,DELTA
ORD202605020001207,CUST001288,PROD00768,STORE0007,3,3390.69,88.89,508.6,10591.78,2026-05-02,NETBANKING,DELTA
ORD202605020001208,CUST002049,PROD00403,STORE0091,5,3585.6,114.12,896.4,18710.28,2026-05-02,CASH,DELTA
ORD202605020001209,CUST002521,PROD00106,STORE0031,3,1995.97,11.01,299.4,6276.3,2026-05-02,CASH,DELTA
ORD202605020001210,CUST002371,PROD00517,STORE0095,4,752.09,21.61,150.42,3137.17,2026-05-02,UPI,DELTA
ORD202605020001211,CUST002678,PROD00288,STORE0076,1,4848.48,56.22,242.42,5034.68,2026-05-02,CASH,DELTA
ORD202605020001212,CUST004868,PROD00751,STORE0059,4,1739.6,32.28,347.92,7274.04,2026-05-02,NETBANKING,DELTA
ORD202605020001213,CUST000376,PROD00725,STORE0089,3,3834.5,79.27,575.18,11999.41,2026-05-02,CASH,DELTA
