sale_date,order_id,customer_id,product_id,store_id,quantity,unit_price,discount_amount,tax_amount,sale_amount,payment_method,load_type
2026-05-04,ORD202605040000899,CUST004940,PROD00154,STORE0009,1,2362.57,6.68,118.13,2474.02,CARD,DELTA
2026-05-04,ORD202605040000900,CUST002682,PROD00356,STORE0085,3,779.38,26.29,116.91,2428.76,CASH,DELTA
2026-05-04,ORD202605040000901,CUST003017,PROD00114,STORE0096,2,1354.64,58.74,135.46,2786.0,CARD,DELTA
2026-05-04,ORD202605040000902,CUST002972,PROD00417,STORE0042,2,514.69,152.39,51.47,928.46,UPI,DELTA
2026-05-04,ORD202605040000903,CUST004600,PROD00327,STORE0003,3,2269.85,40.29,340.48,7109.74,NETBANKING,DELTA
2026-05-04,ORD202605040000904,CUST000142,PROD00418,STORE0031,4,3423.62,182.79,684.72,14196.41,UPI,DELTA
2026-05-04,ORD202605040000905,CUST002793,PROD00498,STORE0053,1,2768.43,74.78,138.42,2832.07,NETBANKING,DELTA
2026-05-04,ORD202605040000906,CUST001440,PROD00302,STORE0032,5,1921.23,157.26,480.31,9929.2,CASH,DELTA
2026-05-04,ORD202605040000907,CUST000165,PROD00406,STORE0076,4,3530.12,153.63,706.02,14672.87,CASH,DELTA
2026-05-04,ORD202605040000908,CUST003432,PROD00790,STORE0099,2,212.04,145.64,21.2,299.64,UPI,DELTA
2026-05-04,ORD202605040000909,CUST004960,PROD00899,STORE0042,5,638.99,156.47,159.75,3198.23,UPI,DELTA
2026-05-04,ORD202605040000910,CUST003433,PROD00878,STORE0098,3,1194.64,61.8,179.2,3701.32,UPI,DELTA
2026-05-04,ORD202605040000911,CUST000916,PROD00002,STORE0016,4,647.23,192.69,129.45,2525.68,CARD,DELTA
2026-05-04,ORD202605040000912,CUST004911,PROD00761,STORE0008,1,1248.32,186.69,62.42,1124.05,NETBANKING,DELTA
2026-05-04,ORD202605040000913,CUST001720,PROD00305,STORE0032,5,3862.16,49.52,965.54,20226.82,NETBANKING,DELTA
2026-05-04,ORD202605040000914,CUST003842,PROD00821,STORE0068,2,4685.44,15.56,468.54,9823.86,CARD,DELTA
2026-05-04,ORD202605040000915,CUST000215,PROD00961,STORE0034,5,4377.19,134.43,1094.3,22845.82,CARD,DELTA
2026-05-04,ORD202605040000916,CUST000641,PROD00564,STORE0059,5,1754.41,85.6,438.6,9125.05,CASH,DELTA
2026-05-04,ORD202605040000917,CUST001197,PROD00608,STORE0044,4,3676.7,71.29,735.34,15370.85,UPI,DELTA
2026-05-04,ORD202605040000918,CUST002750,PROD00499,STORE0093,2,2960.14,171.68,296.01,6044.61,NETBANKING,DELTA
2026-05-04,ORD202605040000919,CUST001683,PROD00242,STORE0004,5,3658.02,142.69,914.5,19061.91,NETBANKING,DELTA
2026-05-04,ORD202605040000920,CUST004217,PROD00303,STORE0018,4,3803.22,19.1,760.64,15954.42,CASH,DELTA
2026-05-04,ORD202605040000921,CUST000426,PROD00474,STORE0035,3,2724.42,162.72,408.66,8419.2,CARD,DELTA
2026-05-04,ORD202605040000922,CUST000258,PROD00691,STORE0011,3,1376.11,59.5,206.42,4275.25,UPI,DELTA
2026-05-04,ORD202605040000923,CUST002295,PROD00853,STORE0015,5,4855.31,132.03,1213.83,25358.35,NETBANKING,DELTA
2026-05-04,ORD202605040000924,CUST003035,PROD00419,STORE0066,3,3097.64,19.34,464.65,9738.23,CASH,DELTA
2026-05-04,ORD202605040000925,CUST004111,PROD00975,STORE0019,3,625.08,188.32,93.76,1780.68,UPI,DELTA
2026-05-04,ORD202605040000926,CUST002101,PROD00779,STORE0068,3,677.92,134.3,101.69,2001.15,CARD,DELTA
2026-05-04,ORD202605040000927,CUST000914,PROD00919,STORE0015,3,4459.92,92.78,668.99,13955.97,CASH,DELTA
2026-05-04,ORD202605040000928,CUST000581,PROD00333,STORE0024,4,3399.96,166.89,679.99,14112.94,CARD,DELTA
2026-05-04,ORD202605040000929,CUST002926,PROD00821,STORE0083,1,1496.69,32.42,74.83,1539.1,CARD,DELTA
2026-05-04,ORD202605040000930,CUST001367,PROD00796,STORE0068,5,3230.19,76.16,807.55,16882.34,NETBANKING,DELTA
2026-05-04,ORD202605040000931,CUST001805,PROD00503,STORE0012,4,2777.52,146.95,555.5,11518.63,CASH,DELTA
2026-05-04,ORD202605040000932,CUST004152,PROD00716,STORE0067,1,788.59,52.23,39.43,775.79,CARD,DELTA
2026-05-04,ORD202605040000933,CUST002781,PROD00336,STORE0098,3,3051.83,23.22,457.77,9590.04,CARD,DELTA
2026-05-04,ORD202605040000934,CUST000265,PROD00822,STORE0004,3,3767.73,147.92,565.16,11720.43,UPI,DELTA
2026-05-04,ORD202605040000935,CUST001239,PROD00721,STORE0082,2,2656.03,98.54,265.6,5479.12,CARD,DELTA
2026-05-04,ORD202605040000936,CUST001151,PROD00990,STORE0039,4,2250.41,192.16,450.08,9259.56,UPI,DELTA
2026-05-04,ORD202605040000937,CUST002279,PROD00369,STORE0097,3,3989.63,180.03,598.44,12387.3,CARD,DELTA
2026-05-04,ORD202605040000938,CUST003573,PROD00365,STORE0068,1,2731.02,197.58,136.55,2669.99,NETBANKING,DELTA
2026-05-04,ORD202605040000939,CUST004198,PROD00921,STORE0062,2,641.26,178.46,64.13,1168.19,CARD,DELTA
2026-05-04,ORD202605040000940,CUST000248,PROD00910,STORE0045,3,1158.87,124.64,173.83,3525.8,CARD,DELTA
2026-05-04,ORD202605040000941,CUST003709,PROD00937,STORE0037,5,4665.6,71.74,1166.4,24422.66,NETBANKING,DELTA
2026-05-04,ORD202605040000942,CUST000857,PROD00066,STORE0038,1,1356.71,105.78,67.84,1318.77,UPI,DELTA
2026-05-04,ORD202605040000943,CUST001906,PROD00173,STORE0018,4,1828.39,88.36,365.68,7590.88,CARD,DELTA
2026-05-04,ORD202605040000944,CUST002829,PROD00523,STORE0060,2,1055.45,8.86,105.55,2207.59,NETBANKING,DELTA
2026-05-04,ORD202605040000945,CUST001843,PROD00597,STORE0046,3,883.39,145.83,132.51,2636.85,CARD,DELTA
2026-05-04,ORD202605040000946,CUST004846,PROD00802,STORE0036,3,660.38,102.01,99.06,1978.19,UPI,DELTA
2026-05-04,ORD202605040000947,CUST003269,PROD00547,STORE0054,3,4148.28,159.72,622.24,12907.36,UPI,DELTA
2026-05-04,ORD202605040000948,CUST004337,PROD00164,STORE0082,5,2608.31,123.04,652.08,13570.59,NETBANKING,DELTA
2026-05-04,ORD202605040000949,CUST002329,PROD00789,STORE0062,4,998.43,126.16,199.69,4067.25,NETBANKING,DELTA
2026-05-04,ORD202605040000950,CUST000702,PROD00999,STORE0007,5,565.47,8.11,141.37,2960.61,CARD,DELTA
2026-05-04,ORD202605040000951,CUST003606,PROD00156,STORE0041,3,2655.19,57.67,398.28,8306.18,NETBANKING,DELTA
2026-05-04,ORD202605040000952,CUST003153,PROD00250,STORE0064,3,2974.72,158.56,446.21,9211.81,NETBANKING,DELTA
2026-05-04,ORD202605040000953,CUST000380,PROD00271,STORE0076,1,289.31,124.44,14.47,179.34,CARD,DELTA
2026-05-04,ORD202605040000954,CUST003737,PROD00618,STORE0089,5,274.82,172.02,68.7,1270.78,NETBANKING,DELTA
2026-05-04,ORD202605040000955,CUST002728,PROD00106,STORE0078,5,4649.58,198.87,1162.4,24211.43,CASH,DELTA
2026-05-04,ORD202605040000956,CUST002449,PROD00104,STORE0067,3,361.36,109.3,54.2,1028.98,UPI,DELTA
2026-05-04,ORD202605040000957,CUST001342,PROD00408,STORE0080,1,856.93,42.21,42.85,857.57,UPI,DELTA
2026-05-04,ORD202605040000958,CUST001223,PROD00171,STORE0021,2,1455.2,58.95,145.52,2996.97,NETBANKING,DELTA
2026-05-04,ORD202605040000959,CUST000692,PROD00240,STORE0022,3,1563.95,10.96,234.59,4915.48,UPI,DELTA
2026-05-04,ORD202605040000960,CUST002916,PROD00096,STORE0032,4,762.84,20.34,152.57,3183.59,UPI,DELTA
2026-05-04,ORD202605040000961,CUST004610,PROD00542,STORE0039,1,231.53,2.67,11.58,240.44,NETBANKING,DELTA
2026-05-04,ORD202605040000962,CUST003825,PROD00650,STORE0026,4,4711.31,167.25,942.26,19620.25,CASH,DELTA
2026-05-04,ORD202605040000963,CUST000439,PROD00407,STORE0086,3,3653.76,45.35,548.06,11463.99,UPI,DELTA
2026-05-04,ORD202605040000964,CUST003615,PROD00116,STORE0023,5,4439.1,91.01,1109.78,23214.27,CASH,DELTA
2026-05-04,ORD202605040000965,CUST001834,PROD00535,STORE0078,1,4000.9,136.0,200.05,4064.95,CARD,DELTA
2026-05-04,ORD202605040000966,CUST000204,PROD00434,STORE0047,2,3213.92,180.12,321.39,6569.11,CASH,DELTA
2026-05-04,ORD202605040000967,CUST003125,PROD00001,STORE0061,4,2882.6,115.07,576.52,11991.85,NETBANKING,DELTA
2026-05-04,ORD202605040000968,CUST001768,PROD00121,STORE0063,4,3363.16,166.72,672.63,13958.55,NETBANKING,DELTA
2026-05-04,ORD202605040000969,CUST003221,PROD00246,STORE0024,5,4164.15,41.03,1041.04,21820.76,CASH,DELTA
2026-05-04,ORD202605040000970,CUST004791,PROD00314,STORE0068,4,1301.17,32.61,260.23,5432.3,CASH,DELTA
2026-05-04,ORD202605040000971,CUST004858,PROD00895,STORE0036,2,1172.89,5.39,117.29,2457.68,UPI,DELTA
2026-05-04,ORD202605040000972,CUST002232,PROD00833,STORE0096,3,518.25,51.52,77.74,1580.97,CASH,DELTA
2026-05-04,ORD202605040000973,CUST003056,PROD00452,STORE0051,4,669.0,1.64,133.8,2808.16,NETBANKING,DELTA
2026-05-04,ORD202605040000974,CUST001684,PROD00962,STORE0049,1,3826.71,110.39,191.34,3907.66,NETBANKING,DELTA
2026-05-04,ORD202605040000975,CUST003966,PROD00179,STORE0089,2,478.48,174.19,47.85,830.62,NETBANKING,DELTA
2026-05-04,ORD202605040000976,CUST001490,PROD00840,STORE0028,4,2684.49,111.7,536.9,11163.16,CASH,DELTA
2026-05-04,ORD202605040000977,CUST004312,PROD00230,STORE0055,4,4752.89,103.92,950.58,19858.22,NETBANKING,DELTA
2026-05-04,ORD202605040000978,CUST001015,PROD00809,STORE0061,1,3890.48,177.79,194.52,3907.21,CARD,DELTA
2026-05-04,ORD202605040000979,CUST003527,PROD00649,STORE0087,4,1770.54,114.89,354.11,7321.38,CASH,DELTA
2026-05-04,ORD202605040000980,CUST000875,PROD00206,STORE0080,5,2157.84,91.37,539.46,11237.29,CARD,DELTA
2026-05-04,ORD202605040000981,CUST002941,PROD00102,STORE0099,4,1771.46,35.74,354.29,7404.39,CASH,DELTA
2026-05-04,ORD202605040000982,CUST004239,PROD00776,STORE0014,4,1410.33,35.7,282.07,5887.69,UPI,DELTA
2026-05-04,ORD202605040000983,CUST002369,PROD00059,STORE0054,5,991.66,175.43,247.92,5030.79,NETBANKING,DELTA
2026-05-04,ORD202605040000984,CUST003251,PROD00297,STORE0073,2,1485.99,186.47,148.6,2934.11,CASH,DELTA
2026-05-04,ORD202605040000985,CUST002961,PROD00355,STORE0031,4,2388.24,87.72,477.65,9942.89,CASH,DELTA
2026-05-04,ORD202605040000986,CUST004539,PROD00969,STORE0022,1,4638.9,131.95,231.94,4738.89,CARD,DELTA
2026-05-04,ORD202605040000987,CUST001268,PROD00884,STORE0041,1,51.67,179.36,2.58,-125.11,UPI,DELTA
2026-05-04,ORD202605040000988,CUST003329,PROD00607,STORE0010,3,1124.6,74.77,168.69,3467.72,CARD,DELTA
2026-05-04,ORD202605040000989,CUST004603,PROD00654,STORE0038,4,2309.26,92.0,461.85,9606.89,CARD,DELTA
2026-05-04,ORD202605040000990,CUST002615,PROD00666,STORE0021,3,361.68,58.83,54.25,1080.46,CARD,DELTA
2026-05-04,ORD202605040000991,CUST002531,PROD00087,STORE0046,4,1047.65,72.7,209.53,4327.43,CARD,DELTA
2026-05-04,ORD202605040000992,CUST001619,PROD00877,STORE0021,3,868.56,79.66,130.28,2656.3,NETBANKING,DELTA
2026-05-04,ORD202605040000993,CUST000793,PROD00640,STORE0082,4,55.17,71.08,11.03,160.63,CASH,DELTA
2026-05-04,ORD202605040000994,CUST003978,PROD00024,STORE0070,4,606.02,159.47,121.2,2385.81,UPI,DELTA
2026-05-04,ORD202605040000995,CUST001739,PROD00637,STORE0094,2,2307.92,106.96,230.79,4739.67,UPI,DELTA
2026-05-04,ORD202605040000996,CUST001802,PROD00731,STORE0087,2,1601.64,114.91,160.16,3248.53,CARD,DELTA
2026-05-04,ORD202605040000997,CUST000234,PROD00447,STORE0090,1,2180.86,8.8,109.04,2281.1,UPI,DELTA
2026-05-04,ORD202605040000998,CUST001766,PROD00496,STORE0089,5,2720.28,10.51,680.07,14270.96,CASH,DELTA
2026-05-04,ORD202605040000999,CUST003909,PROD00927,STORE0035,3,4989.98,99.56,748.5,15618.88,UPI,DELTA
2026-05-04,ORD202605040001000,CUST000229,PROD00128,STORE0024,1,1340.09,57.37,67.0,1349.72,UPI,DELTA
2026-05-04,ORD202605040001001,CUST002931,PROD00215,STORE0058,2,1166.71,143.65,116.67,2306.44,CARD,DELTA
2026-05-04,ORD202605040001002,CUST001696,PROD00949,STORE0042,1,3113.83,153.23,155.69,3116.29,CASH,DELTA
2026-05-04,ORD202605040001003,CUST000009,PROD00905,STORE0100,2,2451.11,47.09,245.11,5100.24,UPI,DELTA
2026-05-04,ORD202605040001004,CUST001670,PROD00973,STORE0074,3,3602.09,102.75,540.31,11243.83,UPI,DELTA
2026-05-04,ORD202605040001005,CUST003841,PROD00709,STORE0063,5,2753.8,16.5,688.45,14440.95,UPI,DELTA
2026-05-04,ORD202605040001006,CUST000672,PROD00885,STORE0048,3,922.39,39.1,138.36,2866.43,CARD,DELTA
2026-05-04,ORD202605040001007,CUST001359,PROD00265,STORE0028,1,4286.1,103.13,214.31,4397.28,UPI,DELTA
2026-05-04,ORD202605040001008,CUST003109,PROD00707,STORE0049,4,2020.86,34.05,404.17,8453.56,CARD,DELTA
2026-05-04,ORD202605040001009,CUST004324,PROD00462,STORE0011,2,1276.91,31.63,127.69,2649.88,UPI,DELTA
2026-05-04,ORD202605040001010,CUST001838,PROD00659,STORE0054,2,351.65,2.15,35.16,736.31,CARD,DELTA
2026-05-04,ORD202605040001011,CUST003150,PROD00568,STORE0028,3,1206.95,180.45,181.04,3621.44,CASH,DELTA
2026-05-04,ORD202605040001012,CUST002436,PROD00443,STORE0092,3,2490.69,82.66,373.6,7763.01,NETBANKING,DELTA
2026-05-04,ORD202605040001013,CUST004915,PROD00702,STORE0095,4,4316.69,164.86,863.34,17965.24,CASH,DELTA
2026-05-04,ORD202605040001014,CUST001466,PROD00023,STORE0029,5,4527.05,32.33,1131.76,23734.68,CASH,DELTA
2026-05-04,ORD202605040001015,CUST001216,PROD00173,STORE0064,4,1030.82,1.46,206.16,4327.98,NETBANKING,DELTA
2026-05-04,ORD202605040001016,CUST000550,PROD00887,STORE0059,4,3719.43,124.08,743.89,15497.53,UPI,DELTA
2026-05-04,ORD202605040001017,CUST002898,PROD00947,STORE0092,5,3020.27,175.41,755.07,15681.01,NETBANKING,DELTA
2026-05-04,ORD202605040001018,CUST002747,PROD00327,STORE0006,2,3457.17,164.52,345.72,7095.54,UPI,DELTA
2026-05-04,ORD202605040001019,CUST004180,PROD00778,STORE0063,2,2272.09,182.35,227.21,4589.04,CARD,DELTA
2026-05-04,ORD202605040001020,CUST001311,PROD00270,STORE0096,5,2612.43,199.24,653.11,13516.02,CARD,DELTA
2026-05-04,ORD202605040001021,CUST001837,PROD00003,STORE0017,3,3526.05,39.64,528.91,11067.42,UPI,DELTA
2026-05-04,ORD202605040001022,CUST003018,PROD00902,STORE0052,3,3023.13,94.18,453.47,9428.68,NETBANKING,DELTA
2026-05-04,ORD202605040001023,CUST003798,PROD00275,STORE0073,5,128.19,69.73,32.05,603.27,NETBANKING,DELTA
2026-05-04,ORD202605040001024,CUST004009,PROD00908,STORE0053,2,2668.94,130.45,266.89,5474.32,CASH,DELTA
2026-05-04,ORD202605040001025,CUST001494,PROD00953,STORE0093,4,3379.48,144.96,675.9,14048.86,NETBANKING,DELTA
2026-05-04,ORD202605040001026,CUST002559,PROD00192,STORE0020,3,3269.36,40.51,490.4,10257.97,UPI,DELTA
2026-05-04,ORD202605040001027,CUST002179,PROD00744,STORE0054,3,295.77,86.15,44.37,845.53,CASH,DELTA
2026-05-04,ORD202605040001028,CUST003284,PROD00695,STORE0067,4,1823.18,24.16,364.64,7633.2,CARD,DELTA
2026-05-04,ORD202605040001029,CUST000774,PROD00347,STORE0034,3,370.72,74.38,55.61,1093.39,CARD,DELTA
2026-05-04,ORD202605040001030,CUST003048,PROD00759,STORE0037,5,72.88,88.75,18.22,293.87,UPI,DELTA
2026-05-04,ORD202605040001031,CUST002432,PROD00125,STORE0076,5,461.38,1.39,115.35,2420.86,CASH,DELTA
2026-05-04,ORD202605040001032,CUST002139,PROD00909,STORE0041,5,2350.92,4.39,587.73,12337.94,UPI,DELTA
2026-05-04,ORD202605040001033,CUST002383,PROD00145,STORE0031,4,2073.63,112.13,414.73,8597.12,UPI,DELTA
2026-05-04,ORD202605040001034,CUST002117,PROD00930,STORE0065,5,1397.2,115.79,349.3,7219.51,CARD,DELTA
2026-05-04,ORD202605040001035,CUST001053,PROD00837,STORE0085,1,2210.89,169.12,110.54,2152.31,NETBANKING,DELTA
2026-05-04,ORD202605040001036,CUST004033,PROD00984,STORE0100,5,1227.9,52.41,306.98,6394.07,UPI,DELTA
2026-05-04,ORD202605040001037,CUST000457,PROD00832,STORE0084,4,4427.83,69.46,885.57,18527.43,NETBANKING,DELTA
2026-05-04,ORD202605040001038,CUST004249,PROD00960,STORE0056,4,2518.17,100.53,503.63,10475.78,CASH,DELTA
2026-05-04,ORD202605040001039,CUST001199,PROD00025,STORE0098,3,4152.34,111.79,622.85,12968.08,CASH,DELTA
2026-05-04,ORD202605040001040,CUST000516,PROD00065,STORE0052,3,2285.18,167.52,342.78,7030.8,UPI,DELTA
2026-05-04,ORD202605040001041,CUST004067,PROD00365,STORE0070,5,4001.32,12.65,1000.33,20994.28,CARD,DELTA
2026-05-04,ORD202605040001042,CUST002863,PROD00417,STORE0003,3,3698.25,90.33,554.74,11559.16,CASH,DELTA
2026-05-04,ORD202605040001043,CUST001152,PROD00833,STORE0025,1,3232.34,92.49,161.62,3301.47,UPI,DELTA
2026-05-04,ORD202605040001044,CUST001866,PROD00167,STORE0031,4,4949.23,154.21,989.85,20632.56,CASH,DELTA
2026-05-04,ORD202605040001045,CUST003302,PROD00371,STORE0060,1,4048.53,189.04,202.43,4061.92,UPI,DELTA
2026-05-04,ORD202605040001046,CUST003353,PROD00465,STORE0059,2,4320.91,181.78,432.09,8892.13,CASH,DELTA
2026-05-04,ORD202605040001047,CUST002028,PROD00465,STORE0029,2,2055.8,190.33,205.58,4126.85,UPI,DELTA
2026-05-04,ORD202605040001048,CUST003301,PROD00792,STORE0023,1,4962.27,128.09,248.11,5082.29,UPI,DELTA
2026-05-04,ORD202605040001049,CUST003795,PROD00280,STORE0067,1,4965.96,99.07,248.3,5115.19,CASH,DELTA
2026-05-04,ORD202605040001050,CUST003311,PROD00326,STORE0088,1,3182.96,70.82,159.15,3271.29,NETBANKING,DELTA
2026-05-04,ORD202605040001051,CUST003313,PROD00925,STORE0005,3,2450.62,106.97,367.59,7612.48,CASH,DELTA
2026-05-04,ORD202605040001052,CUST001050,PROD00999,STORE0023,1,1600.4,0.77,80.02,1679.65,NETBANKING,DELTA
2026-05-04,ORD202605040001053,CUST000334,PROD00748,STORE0096,2,2372.12,154.38,237.21,4827.07,CARD,DELTA
2026-05-04,ORD202605040001054,CUST000427,PROD00523,STORE0023,3,4943.3,157.17,741.5,15414.23,NETBANKING,DELTA
2026-05-04,ORD202605040001055,CUST000545,PROD00401,STORE0088,2,2750.42,143.97,275.04,5631.91,NETBANKING,DELTA
2026-05-04,ORD202605040001056,CUST000874,PROD00756,STORE0026,2,225.12,55.27,22.51,417.48,CASH,DELTA
2026-05-04,ORD202605040001057,CUST002774,PROD00753,STORE0091,4,4020.11,58.71,804.02,16825.75,CARD,DELTA
2026-05-04,ORD202605040001058,CUST000649,PROD00462,STORE0025,5,3649.4,68.36,912.35,19090.99,NETBANKING,DELTA
2026-05-04,ORD202605040001059,CUST004128,PROD00898,STORE0050,2,2219.42,124.7,221.94,4536.08,CARD,DELTA
2026-05-04,ORD202605040001060,CUST001747,PROD00968,STORE0094,1,1786.58,198.38,89.33,1677.53,UPI,DELTA
2026-05-04,ORD202605040001061,CUST004015,PROD00798,STORE0093,2,1360.95,175.18,136.09,2682.81,UPI,DELTA
2026-05-04,ORD202605040001062,CUST002260,PROD00182,STORE0079,1,106.43,38.44,5.32,73.31,UPI,DELTA
2026-05-04,ORD202605040001063,CUST004680,PROD00044,STORE0032,3,2434.91,20.32,365.24,7649.65,CASH,DELTA
2026-05-04,ORD202605040001064,CUST002211,PROD00054,STORE0095,5,1007.62,35.96,251.91,5254.05,CARD,DELTA
2026-05-04,ORD202605040001065,CUST001306,PROD00630,STORE0020,5,560.33,35.23,140.08,2906.5,NETBANKING,DELTA
2026-05-04,ORD202605040001066,CUST004457,PROD00925,STORE0040,2,2803.89,189.66,280.39,5698.51,UPI,DELTA
2026-05-04,ORD202605040001067,CUST001854,PROD00922,STORE0067,3,1572.32,17.25,235.85,4935.56,CARD,DELTA
2026-05-04,ORD202605040001068,CUST000453,PROD00448,STORE0073,2,1646.9,172.11,164.69,3286.38,CASH,DELTA
2026-05-04,ORD202605040001069,CUST002151,PROD00612,STORE0043,3,2509.18,30.74,376.38,7873.18,UPI,DELTA
2026-05-04,ORD202605040001070,CUST002664,PROD00572,STORE0086,3,375.59,70.74,56.34,1112.37,CARD,DELTA
2026-05-04,ORD202605040001071,CUST001422,PROD00738,STORE0068,2,4577.12,48.45,457.71,9563.5,UPI,DELTA
2026-05-04,ORD202605040001072,CUST004040,PROD00441,STORE0030,1,1205.98,17.19,60.3,1249.09,UPI,DELTA
2026-05-04,ORD202605040001073,CUST001610,PROD00807,STORE0062,5,3880.27,27.76,970.07,20343.66,UPI,DELTA
2026-05-04,ORD202605040001074,CUST004687,PROD00602,STORE0004,3,2757.51,9.33,413.63,8676.83,UPI,DELTA
2026-05-04,ORD202605040001075,CUST000220,PROD00320,STORE0003,1,857.05,5.63,42.85,894.27,CARD,DELTA
2026-05-04,ORD202605040001076,CUST004708,PROD00237,STORE0090,5,2022.46,30.91,505.62,10587.01,CASH,DELTA
2026-05-04,ORD202605040001077,CUST003378,PROD00692,STORE0076,3,3196.57,21.66,479.49,10047.54,CARD,DELTA
2026-05-04,ORD202605040001078,CUST001983,PROD00058,STORE0092,4,3358.35,45.22,671.67,14059.85,UPI,DELTA
2026-05-04,ORD202605040001079,CUST004625,PROD00684,STORE0094,5,2862.65,25.52,715.66,15003.39,UPI,DELTA
2026-05-04,ORD202605040001080,CUST003180,PROD00791,STORE0099,4,4549.95,19.69,909.99,19090.1,CARD,DELTA
2026-05-04,ORD202605040001081,CUST002709,PROD00223,STORE0070,2,1350.0,177.34,135.0,2657.66,CASH,DELTA
2026-05-04,ORD202605040001082,CUST002245,PROD00249,STORE0049,5,2649.11,22.05,662.28,13885.78,CARD,DELTA
2026-05-04,ORD202605040001083,CUST003288,PROD00098,STORE0028,3,1327.3,146.59,199.09,4034.4,CASH,DELTA
2026-05-04,ORD202605040001084,CUST000923,PROD00867,STORE0056,3,1387.31,17.2,208.1,4352.83,NETBANKING,DELTA
2026-05-04,ORD202605040001085,CUST003704,PROD00127,STORE0079,1,4958.07,65.13,247.9,5140.84,CASH,DELTA
2026-05-04,ORD202605040001086,CUST002331,PROD00621,STORE0023,2,1567.64,110.77,156.76,3181.27,CASH,DELTA
2026-05-04,ORD202605040001087,CUST000188,PROD00698,STORE0040,3,3113.87,119.63,467.08,9689.06,CARD,DELTA
2026-05-04,ORD202605040001088,CUST003094,PROD00978,STORE0023,1,3040.36,161.79,152.02,3030.59,CARD,DELTA
2026-05-04,ORD202605040001089,CUST002740,PROD00885,STORE0094,1,2223.64,46.65,111.18,2288.17,UPI,DELTA
2026-05-04,ORD202605040001090,CUST003645,PROD00108,STORE0100,2,1428.5,77.32,142.85,2922.53,CASH,DELTA
2026-05-04,ORD202605040001091,CUST002970,PROD00119,STORE0054,3,2375.72,50.52,356.36,7433.0,CARD,DELTA
2026-05-04,ORD202605040001092,CUST002294,PROD00684,STORE0058,3,358.26,183.11,53.74,945.41,CARD,DELTA
2026-05-04,ORD202605040001093,CUST000391,PROD00329,STORE0061,4,2562.71,40.12,512.54,10723.26,UPI,DELTA
2026-05-04,ORD202605040001094,CUST001666,PROD00057,STORE0034,5,1709.32,198.31,427.33,8775.62,CARD,DELTA
2026-05-04,ORD202605040001095,CUST001017,PROD00070,STORE0027,1,4776.14,15.87,238.81,4999.08,UPI,DELTA
2026-05-04,ORD202605040001096,CUST003231,PROD00108,STORE0046,1,4637.8,110.44,231.89,4759.25,CASH,DELTA
2026-05-04,ORD202605040001097,CUST002513,PROD00506,STORE0002,2,2297.24,47.56,229.72,4776.64,NETBANKING,DELTA
2026-05-04,ORD202605040001098,CUST004804,PROD00196,STORE0053,2,2158.0,173.26,215.8,4358.54,CASH,DELTA
2026-05-04,ORD202605040001099,CUST003079,PROD00350,STORE0034,3,473.94,162.35,71.09,1330.56,UPI,DELTA
2026-05-04,ORD202605040001100,CUST004960,PROD00870,STORE0096,1,4375.78,37.77,218.79,4556.8,CASH,DELTA
2026-05-04,ORD202605040001101,CUST001848,PROD00975,STORE0007,3,1923.4,26.33,288.51,6032.38,UPI,DELTA
2026-05-04,ORD202605040001102,CUST001533,PROD00414,STORE0021,1,3791.8,161.78,189.59,3819.61,UPI,DELTA
2026-05-04,ORD202605040001103,CUST001248,PROD00040,STORE0059,2,4782.47,183.45,478.25,9859.74,NETBANKING,DELTA
2026-05-04,ORD202605040001104,CUST002915,PROD00548,STORE0038,4,2863.69,35.37,572.74,11992.13,NETBANKING,DELTA
2026-05-04,ORD202605040001105,CUST001361,PROD00722,STORE0041,1,4498.73,48.59,224.94,4675.08,CASH,DELTA
2026-05-04,ORD202605040001106,CUST003539,PROD00176,STORE0015,5,1018.99,109.16,254.75,5240.54,NETBANKING,DELTA
2026-05-04,ORD202605040001107,CUST003582,PROD00163,STORE0091,2,3601.6,53.61,360.16,7509.75,CASH,DELTA
2026-05-04,ORD202605040001108,CUST003916,PROD00682,STORE0095,2,1180.16,197.63,118.02,2280.71,CASH,DELTA
2026-05-04,ORD202605040001109,CUST004473,PROD00108,STORE0036,5,173.76,6.17,43.44,906.07,CASH,DELTA
2026-05-04,ORD202605040001110,CUST001683,PROD00809,STORE0074,4,1477.63,52.93,295.53,6153.12,NETBANKING,DELTA
2026-05-04,ORD202605040001111,CUST004610,PROD00765,STORE0011,1,1949.65,0.53,97.48,2046.6,CARD,DELTA
2026-05-04,ORD202605040001112,CUST003391,PROD00683,STORE0062,1,178.9,168.34,8.95,19.51,CASH,DELTA
2026-05-04,ORD202605040001113,CUST004766,PROD00274,STORE0049,3,1402.09,161.43,210.31,4255.15,NETBANKING,DELTA
2026-05-04,ORD202605040001114,CUST001238,PROD00787,STORE0100,1,2974.07,58.27,148.7,3064.5,CARD,DELTA
2026-05-04,ORD202605040001115,CUST002490,PROD00379,STORE0089,5,2189.76,48.28,547.44,11447.96,CASH,DELTA
2026-05-04,ORD202605040001116,CUST002268,PROD00382,STORE0097,2,1572.13,144.96,157.21,3156.51,UPI,DELTA
2026-05-04,ORD202605040001117,CUST004348,PROD00884,STORE0016,2,4603.01,146.8,460.3,9519.52,CASH,DELTA
